0.000000,1.000000,121.116365,1.000000,0.003247,0.000000,full_history,avg_tracking,pt_value_func
0.000000,1.000000,120.499197,1.000000,0.003280,1.000000,full_history,q_learning,pt_value_func
0.000000,1.000000,122.692052,1.000000,0.058023,0.000000,full_history,avg_tracking,tanh
0.000000,1.000000,123.160512,1.000000,0.002668,0.000000,full_history,avg_tracking,identity
0.000000,1.000000,122.692144,1.000000,0.058023,0.000010,full_history,q_learning,tanh
0.000000,2.000000,118.965264,1.000000,0.049953,1.000000,full_history,q_learning,tanh
0.000000,2.000000,119.492347,1.000000,0.003172,1.000000,full_history,q_learning,pt_value_func
0.000000,2.000000,119.589907,1.000000,0.002271,1.000000,full_history,q_learning,identity
0.000000,3.000000,112.606697,0.000450,1.000000,0.000000,full_history,avg_tracking,identity
0.000000,3.000000,112.700491,0.000376,1.000000,0.000000,stateless,avg_tracking,identity
0.000000,3.000000,112.463411,0.000453,0.982916,1.000000,full_history,q_learning,identity
0.000000,4.000000,78.495343,0.152035,0.012918,0.828775,full_history,q_learning,pt_value_func
0.000000,4.000000,79.696998,0.145275,0.016631,0.000000,stateless,avg_tracking,pt_value_func
0.000000,4.000000,79.850175,0.140973,0.016438,0.000000,full_history,avg_tracking,pt_value_func
0.000000,4.000000,79.960873,0.180899,0.011914,0.818209,latest_outcome,q_learning,pt_value_func
0.000000,4.000000,81.632855,0.154172,0.016251,0.000000,latest_outcome,avg_tracking,pt_value_func
0.000000,5.000000,102.344474,0.007410,0.091388,0.000000,full_history,avg_tracking,pt_value_func
0.000000,5.000000,103.022815,0.006838,0.103340,0.000000,stateless,avg_tracking,pt_value_func
0.000000,5.000000,102.344475,0.007421,0.091278,0.000010,full_history,q_learning,pt_value_func
0.000000,6.000000,134.089207,0.863847,0.030278,0.000000,stateless,avg_tracking,tanh
0.000000,6.000000,134.217294,0.890797,0.001310,0.000000,stateless,avg_tracking,identity
0.000000,6.000000,133.526044,1.000000,0.030294,0.758394,full_history,q_learning,tanh
0.000000,6.000000,133.762958,1.000000,0.001316,0.754866,full_history,q_learning,identity
0.000000,6.000000,134.807673,0.892334,0.027354,0.000000,full_history,avg_tracking,tanh
0.000000,6.000000,134.940077,1.000000,0.001326,0.000000,stateless,avg_tracking,pt_value_func
0.000000,6.000000,134.949696,0.769159,0.001398,0.000000,full_history,avg_tracking,identity
0.000000,6.000000,135.450148,0.002779,1.000000,0.000000,latest_outcome,avg_tracking,tanh
0.000000,6.000000,135.489069,0.000154,0.700163,0.000000,latest_outcome,avg_tracking,identity
0.000000,6.000000,134.742295,1.000000,0.001543,0.803141,full_history,q_learning,pt_value_func
0.000000,6.000000,135.836276,1.000000,0.001169,0.000000,full_history,avg_tracking,pt_value_func
0.000000,6.000000,135.018700,1.000000,0.018567,0.857637,latest_outcome,q_learning,tanh
0.000000,7.000000,84.663145,0.010718,0.138006,0.000000,stateless,avg_tracking,identity
0.000000,7.000000,86.036790,0.014055,0.116793,0.000000,full_history,avg_tracking,identity
0.000000,7.000000,85.248590,0.128891,0.015022,0.923926,full_history,q_learning,pt_value_func
0.000000,7.000000,85.459243,0.034513,1.000000,0.662045,full_history,q_learning,tanh
0.000000,7.000000,86.036425,0.014878,0.110289,0.071256,full_history,q_learning,identity
0.000000,8.000000,114.436360,0.082572,0.014563,1.000000,latest_outcome,q_learning,pt_value_func
0.000000,8.000000,116.893781,0.022024,0.062481,0.000000,latest_outcome,avg_tracking,pt_value_func
0.000000,8.000000,116.623069,0.041842,0.026007,1.000000,full_history,q_learning,pt_value_func
