0.000000,1.000000,120.499197,1.000000,0.003280,1.000000,full_history,q_learning,pt_value_func
0.000000,2.000000,118.965264,1.000000,0.049953,1.000000,full_history,q_learning,tanh
0.000000,3.000000,112.463411,0.000453,0.982916,1.000000,full_history,q_learning,identity
0.000000,4.000000,78.495343,0.152035,0.012918,0.828775,full_history,q_learning,pt_value_func
0.000000,5.000000,102.344474,0.007410,0.091388,0.000000,full_history,avg_tracking,pt_value_func
0.000000,6.000000,133.526044,1.000000,0.030294,0.758394,full_history,q_learning,tanh
0.000000,7.000000,84.663145,0.010718,0.138006,0.000000,stateless,avg_tracking,identity
0.000000,8.000000,114.436360,0.082572,0.014563,1.000000,latest_outcome,q_learning,pt_value_func
0.000000,9.000000,55.054415,0.035139,0.114880,0.526740,full_history,q_learning,pt_value_func
0.000000,10.000000,123.245131,0.143769,0.003595,1.000000,latest_outcome,q_learning,identity
0.000000,11.000000,15.723276,0.507844,0.521448,0.000000,stateless,avg_tracking,tanh
0.000000,12.000000,95.542748,0.003327,0.276479,0.000000,full_history,avg_tracking,pt_value_func
1.000000,1.000000,113.394388,1.000000,0.003747,0.000000,stateless,avg_tracking,identity
1.000000,2.000000,132.669407,0.190728,0.010688,1.000000,full_history,q_learning,tanh
1.000000,3.000000,104.248832,0.999604,0.003005,0.483333,full_history,q_learning,identity
1.000000,4.000000,125.668460,1.000000,0.002173,0.000000,stateless,avg_tracking,identity
1.000000,5.000000,131.245557,1.000000,0.001668,0.284019,full_history,q_learning,identity
1.000000,6.000000,73.614834,0.371291,0.000795,0.985750,latest_outcome,q_learning,pt_value_func
1.000000,7.000000,80.979603,1.000000,0.000403,1.000000,latest_outcome,q_learning,pt_value_func
1.000000,8.000000,122.758438,0.021385,0.087173,0.000000,stateless,avg_tracking,tanh
1.000000,9.000000,5.557440,0.032847,0.009817,0.000000,stateless,avg_tracking,identity
1.000000,10.000000,125.498276,1.000000,0.002434,0.000000,stateless,avg_tracking,identity
1.000000,11.000000,60.749187,1.000000,0.000170,0.994588,full_history,q_learning,identity
1.000000,12.000000,113.973313,1.000000,0.000321,0.999347,latest_outcome,q_learning,pt_value_func
2.000000,1.000000,80.679174,0.022097,0.003993,0.000000,stateless,avg_tracking,identity
2.000000,2.000000,79.116404,0.274536,0.000393,0.980080,full_history,q_learning,identity
2.000000,3.000000,80.508965,0.631473,0.005055,1.000000,full_history,q_learning,tanh
2.000000,4.000000,92.384384,0.730396,0.000202,1.000000,full_history,q_learning,identity
2.000000,5.000000,21.770396,0.102443,0.002985,0.462431,full_history,q_learning,identity
2.000000,6.000000,46.049720,0.375885,0.000477,1.000000,full_history,q_learning,identity
2.000000,7.000000,82.101326,0.020361,0.003627,0.000000,stateless,avg_tracking,identity
2.000000,8.000000,36.862904,0.032391,0.004020,0.000000,stateless,avg_tracking,identity
2.000000,9.000000,39.634724,0.018403,0.005736,0.000000,stateless,avg_tracking,identity
2.000000,10.000000,88.942060,0.029608,0.004199,0.000000,stateless,avg_tracking,identity
2.000000,11.000000,59.639571,0.060947,0.003008,0.522077,full_history,q_learning,identity
2.000000,12.000000,63.226071,0.047203,0.003473,0.000000,stateless,avg_tracking,identity
