0,1,123.160616,1,0.002668089,0.00001,full_history,q_learning,identity,1.00E-05
0,1,122.6921437,1,0.058023436,0.00001,full_history,q_learning,tanh,1.00E-05
0,1,132.2587482,1,0.037751986,0,stateless,avg_tracking,tanh,0.01
0,1,132.3470357,1,0.001739941,0,stateless,avg_tracking,identity,0.7
0,1,133.678792,0.056037177,0.010456995,0,latest_outcome,avg_tracking,pt_value_func,0.0001
0,1,137.0783099,1,0.019268345,0,latest_outcome,avg_tracking,tanh,0.0001
0,1,126.5422706,0.918818072,0.002168816,1,latest_outcome,q_learning,pt_value_func,1
0,1,120.499197,1,0.003280392,1,full_history,q_learning,pt_value_func,1
0,1,126.7658614,0.816975731,0.001699151,1,latest_outcome,q_learning,identity,1
0,1,121.1163654,1,0.003247467,0,full_history,avg_tracking,pt_value_func,0.03
0,1,123.1605122,1,0.002668093,0,full_history,avg_tracking,identity,0.001
0,1,122.6920522,1,0.058023484,0,full_history,avg_tracking,tanh,0.01
0,1,126.089626,0.812908562,0.037664232,1,latest_outcome,q_learning,tanh,1
0,1,128.735864,0.062165399,0.01363841,0,stateless,avg_tracking,pt_value_func,0.0001
0,1,137.0436533,1,0.000903446,0,latest_outcome,avg_tracking,identity,0.01
0,2,119.5899072,1,0.002271469,1,full_history,q_learning,identity,1
0,2,118.9652641,1,0.049953228,1,full_history,q_learning,tanh,1
0,2,138.5430336,0.050512058,0.023152792,0,stateless,avg_tracking,tanh,0.001
0,2,138.6061099,0.05363285,0.000519572,0,stateless,avg_tracking,identity,0.1
0,2,126.7666571,0.000738827,1,0,latest_outcome,avg_tracking,pt_value_func,0.001
0,2,138.6294362,1.00E-05,1.00E-05,0,latest_outcome,avg_tracking,tanh,0.0001
0,2,126.7432999,0.001321545,0.553122273,1,latest_outcome,q_learning,pt_value_func,1
0,2,119.4923469,1,0.003171575,1,full_history,q_learning,pt_value_func,1
0,2,128.0151379,0.151261566,0.006221286,1,latest_outcome,q_learning,identity,1
0,2,125.3585195,0.025563575,0.023931482,0,full_history,avg_tracking,pt_value_func,0.3
0,2,137.3562215,0.051876623,0.004753655,0,full_history,avg_tracking,identity,0.001
0,2,136.8794999,0.047432515,0.133280623,0,full_history,avg_tracking,tanh,0.001
0,2,127.6857271,0.143370146,0.139566714,1,latest_outcome,q_learning,tanh,1
0,2,123.4082367,0.024251708,0.025866962,0,stateless,avg_tracking,pt_value_func,0.7
0,2,138.6294391,1.00E-05,1.00E-05,0,latest_outcome,avg_tracking,identity,0.0001
0,3,112.463411,0.000452523,0.982916129,1,full_history,q_learning,identity,1
0,3,114.4050543,0.010778967,1,1,full_history,q_learning,tanh,1
0,3,119.7990099,0.007870301,1,0,stateless,avg_tracking,tanh,0.03
0,3,112.7004907,0.000375856,1,0,stateless,avg_tracking,identity,0.03
0,3,138.6294495,1.00E-05,1.00E-05,0,latest_outcome,avg_tracking,pt_value_func,0.0001
0,3,126.1154348,0.006211431,1,0,latest_outcome,avg_tracking,tanh,0.0001
0,3,137.1407645,1,0.000592595,1,latest_outcome,q_learning,pt_value_func,1
0,3,132.6821055,1,0.001516117,1,full_history,q_learning,pt_value_func,1
0,3,123.2879475,0.000374261,0.79896475,1,latest_outcome,q_learning,identity,1
0,3,138.6294638,1.00E-05,1.00E-05,0,full_history,avg_tracking,pt_value_func,0.0001
0,3,112.6066973,0.000450156,1,0,full_history,avg_tracking,identity,0.001
0,3,121.0188305,0.008806372,1,0,full_history,avg_tracking,tanh,0.001
0,3,125.2611795,0.0066357,1,1,latest_outcome,q_learning,tanh,1
0,3,138.6294627,1.00E-05,1.00E-05,0,stateless,avg_tracking,pt_value_func,0.0001
0,3,123.3170523,0.000297795,1,0,latest_outcome,avg_tracking,identity,0.03
0,4,82.77186639,0.073126649,0.022962525,0.677064704,full_history,q_learning,identity,0.677064704
0,4,82.20984107,0.076083477,0.463778275,0.671752203,full_history,q_learning,tanh,0.671752203
0,4,84.39879061,0.046639725,0.877790773,0,stateless,avg_tracking,tanh,0.7
0,4,84.965944,0.043451366,0.044458632,0,stateless,avg_tracking,identity,0.03
0,4,81.63285453,0.154172411,0.016251251,0,latest_outcome,avg_tracking,pt_value_func,0.0001
0,4,85.1790179,0.049027784,0.898943687,0,latest_outcome,avg_tracking,tanh,0.001
0,4,79.96087311,0.180898897,0.011914361,0.818208907,latest_outcome,q_learning,pt_value_func,0.818208907
0,4,78.49534306,0.152034904,0.012917583,0.8287751,full_history,q_learning,pt_value_func,0.8287751
0,4,83.94451965,0.104795701,0.016903531,0.79037828,latest_outcome,q_learning,identity,0.79037828
0,4,79.85017467,0.140972613,0.016437846,0,full_history,avg_tracking,pt_value_func,0.01
0,4,83.7131433,0.047058105,0.03981625,0,full_history,avg_tracking,identity,0.03
0,4,83.16839996,0.050283163,0.787025697,0,full_history,avg_tracking,tanh,0.1
0,4,83.32949244,0.10690713,0.351242057,0.776417423,latest_outcome,q_learning,tanh,0.776417423
0,4,79.69699757,0.145274988,0.016630578,0,stateless,avg_tracking,pt_value_func,0.7
0,4,85.80994542,0.045398596,0.045712788,0,latest_outcome,avg_tracking,identity,0.3
0,5,128.4534347,0.000914845,1,1,full_history,q_learning,identity,1
0,5,121.0583781,0.021580133,1,1,full_history,q_learning,tanh,1
0,5,137.6825383,0.872658879,0.01394008,0,stateless,avg_tracking,tanh,0.001
0,5,138.1028146,0.999999955,0.000402466,0,stateless,avg_tracking,identity,0.3
0,5,109.9893399,0.004205413,0.139778274,0,latest_outcome,avg_tracking,pt_value_func,0.0001
0,5,137.3643028,0.002709886,1,0,latest_outcome,avg_tracking,tanh,0.01
0,5,105.7185389,0.275899261,0.006756033,1,latest_outcome,q_learning,pt_value_func,1
0,5,102.3444749,0.007420741,0.091278432,0.00001,full_history,q_learning,pt_value_func,1.00E-05
0,5,111.1608539,0.315214388,0.004323364,1,latest_outcome,q_learning,identity,1
0,5,102.3444735,0.007409833,0.091387648,0,full_history,avg_tracking,pt_value_func,0.1
0,5,131.248703,0.000647923,1,0,full_history,avg_tracking,identity,0.1
0,5,134.9780984,0.003947606,1,0,full_history,avg_tracking,tanh,0.0001
0,5,110.22569,0.270724999,0.108052772,1,latest_outcome,q_learning,tanh,1
0,5,103.0228154,0.006837595,0.10333987,0,stateless,avg_tracking,pt_value_func,0.1
0,5,138.230511,0.000171697,1,0,latest_outcome,avg_tracking,identity,0.03
0,6,133.7629577,1,0.001315967,0.75486553,full_history,q_learning,identity,0.75486553
0,6,133.5260441,1,0.030293731,0.758394463,full_history,q_learning,tanh,0.758394463
0,6,134.0892071,0.863847259,0.030277754,0,stateless,avg_tracking,tanh,0.7
0,6,134.2172936,0.890797165,0.001309751,0,stateless,avg_tracking,identity,0.03
0,6,137.9533081,0.502179437,0.001076014,0,latest_outcome,avg_tracking,pt_value_func,0.7
0,6,135.4501478,0.002779036,1,0,latest_outcome,avg_tracking,tanh,0.1
0,6,136.5323043,1,0.000776481,0.941963143,latest_outcome,q_learning,pt_value_func,0.941963143
0,6,134.7422952,1,0.001543084,0.803140741,full_history,q_learning,pt_value_func,0.803140741
0,6,135.4890686,0.000153587,0.700163642,9.89762E-05,latest_outcome,q_learning,identity,9.90E-05
0,6,135.8362762,1,0.001168593,0,full_history,avg_tracking,pt_value_func,0.7
0,6,134.9496964,0.76915913,0.001397993,0,full_history,avg_tracking,identity,0.1
0,6,134.8076733,0.892333971,0.027353728,0,full_history,avg_tracking,tanh,0.001
0,6,135.0187001,1,0.018567257,0.857636641,latest_outcome,q_learning,tanh,0.857636641
0,6,134.9400767,1,0.001325509,0,stateless,avg_tracking,pt_value_func,0.001
0,6,135.4890685,0.000153595,0.700162648,0,latest_outcome,avg_tracking,identity,0.03
0,7,86.03642487,0.014877812,0.110289223,0.071255853,full_history,q_learning,identity,0.071255853
0,7,85.45924346,0.034513146,1,0.662045275,full_history,q_learning,tanh,0.662045275
0,7,97.50069286,0.020718349,1,0,stateless,avg_tracking,tanh,0.7
0,7,84.66314532,0.010717992,0.138006198,0,stateless,avg_tracking,identity,0.01
0,7,94.71367759,0.036818278,0.037209172,0,latest_outcome,avg_tracking,pt_value_func,0.3
0,7,101.8211327,0.021822787,1,0,latest_outcome,avg_tracking,tanh,0.001
0,7,90.94959211,0.137609989,0.012230017,0.940180265,latest_outcome,q_learning,pt_value_func,0.940180265
0,7,85.24859032,0.128891243,0.015022354,0.923926475,full_history,q_learning,pt_value_func,0.923926475
0,7,90.80078068,0.011397084,0.136127799,0.00001,latest_outcome,q_learning,identity,1.00E-05
0,7,88.96031998,0.065982362,0.027914709,0,full_history,avg_tracking,pt_value_func,0.01
0,7,86.03678985,0.014054582,0.116793061,0,full_history,avg_tracking,identity,0.3
0,7,93.69897017,0.027129662,1,0,full_history,avg_tracking,tanh,0.001
0,7,90.51419738,0.032340121,1,0.668167912,latest_outcome,q_learning,tanh,0.668167912
0,7,88.06366515,0.033214107,0.040753718,0,stateless,avg_tracking,pt_value_func,0.3
0,7,90.80078004,0.011396967,0.136129223,0,latest_outcome,avg_tracking,identity,0.001
0,8,130.8378433,1,0.00154407,1,full_history,q_learning,identity,1
0,8,130.0774336,1,0.035637837,1,full_history,q_learning,tanh,1
0,8,138.6294365,1.00E-05,1.00E-05,0,stateless,avg_tracking,tanh,0.0001
0,8,138.6294461,1.00E-05,1.00E-05,0,stateless,avg_tracking,identity,0.0001
0,8,116.8937813,0.022024374,0.062480967,0,latest_outcome,avg_tracking,pt_value_func,0.01
0,8,138.6294365,1.00E-05,1.00E-05,0,latest_outcome,avg_tracking,tanh,0.0001
0,8,114.4363604,0.082572171,0.014562526,1,latest_outcome,q_learning,pt_value_func,1
0,8,116.6230689,0.041841597,0.026007094,1,full_history,q_learning,pt_value_func,1
0,8,134.1573471,0.999999927,0.000421662,1,latest_outcome,q_learning,identity,1
0,8,117.806913,0.00935692,0.112282351,0,full_history,avg_tracking,pt_value_func,0.0001
0,8,138.6294461,1.00E-05,1.00E-05,0,full_history,avg_tracking,identity,0.0001
0,8,138.6294365,1.00E-05,1.00E-05,0,full_history,avg_tracking,tanh,0.0001
0,8,126.516026,0.21896016,0.105666572,1,latest_outcome,q_learning,tanh,1
0,8,117.806913,0.00935692,0.112282351,0,stateless,avg_tracking,pt_value_func,0.0001
0,8,138.6294447,1.00E-05,1.00E-05,0,latest_outcome,avg_tracking,identity,0.0001
0,9,57.36751383,0.004957256,0.510762682,0.00001,full_history,q_learning,identity,1.00E-05
0,9,57.39787796,0.051952785,1,0.915194227,full_history,q_learning,tanh,0.915194227
0,9,109.2981309,0.010914746,1,0,stateless,avg_tracking,tanh,0.03
0,9,57.36751244,0.004957125,0.510799969,0,stateless,avg_tracking,identity,0.1
0,9,58.04368911,0.018929816,0.220837281,0,latest_outcome,avg_tracking,pt_value_func,0.001
0,9,111.2028486,0.011108614,1,0,latest_outcome,avg_tracking,tanh,0.7
0,9,56.68963911,0.306238337,0.013892942,0.956968369,latest_outcome,q_learning,pt_value_func,0.956968369
0,9,55.05441468,0.035139471,0.114879883,0.526740031,full_history,q_learning,pt_value_func,0.526740031
0,9,58.39869375,0.154941098,0.017838805,0.949723547,latest_outcome,q_learning,identity,0.949723547
0,9,55.08025956,0.018009107,0.222973205,0,full_history,avg_tracking,pt_value_func,0.3
0,9,57.36751244,0.004957125,0.510799969,0,full_history,avg_tracking,identity,0.1
0,9,109.2981309,0.010914746,1,0,full_history,avg_tracking,tanh,0.03
0,9,57.09370926,0.161888688,0.37142173,0.941457593,latest_outcome,q_learning,tanh,0.941457593
0,9,55.08025956,0.018009107,0.222973205,0,stateless,avg_tracking,pt_value_func,0.3
0,9,60.32451665,0.004932747,0.532212378,0,latest_outcome,avg_tracking,identity,0.3
0,10,128.226797,9.67E-05,1,1.00221E-05,full_history,q_learning,identity,1.00E-05
