0.000000,1.000000,121.116365,1.000000,0.003247,0.300000,full_history,avg_tracking,pt_value_func
0.000000,2.000000,118.965264,1.000000,0.049953,1.000000,full_history,q_learning,tanh
0.000000,3.000000,112.466260,0.000479,0.927897,1.000000,full_history,q_learning,identity
0.000000,4.000000,78.495393,0.151947,0.012941,0.827335,full_history,q_learning,pt_value_func
0.000000,5.000000,102.344474,0.007409,0.091402,0.001000,full_history,avg_tracking,pt_value_func
0.000000,6.000000,133.526044,1.000000,0.030294,0.758401,full_history,q_learning,tanh
0.000000,7.000000,84.663145,0.010718,0.138006,0.001000,stateless,avg_tracking,identity
0.000000,8.000000,114.436366,0.082585,0.014570,1.000000,latest_outcome,q_learning,pt_value_func
0.000000,9.000000,55.056891,0.029878,0.134835,0.430259,full_history,q_learning,pt_value_func
0.000000,10.000000,123.245131,0.143798,0.003594,1.000000,latest_outcome,q_learning,identity
0.000000,11.000000,15.723276,0.507781,0.521471,0.300000,stateless,avg_tracking,tanh
0.000000,12.000000,95.542772,0.003369,0.273507,0.010000,full_history,avg_tracking,pt_value_func
1.000000,1.000000,113.394388,1.000000,0.003747,0.010000,stateless,avg_tracking,identity
1.000000,2.000000,132.669619,0.189745,0.010712,1.000000,full_history,q_learning,tanh
1.000000,3.000000,104.248877,0.999580,0.003006,0.482521,full_history,q_learning,identity
1.000000,4.000000,125.668460,1.000000,0.002173,0.010000,stateless,avg_tracking,identity
1.000000,5.000000,131.501053,1.000000,0.001590,0.001000,full_history,q_learning,identity
1.000000,6.000000,73.895022,0.406315,0.010006,0.987743,full_history,q_learning,tanh
1.000000,7.000000,80.980612,1.000000,0.000400,1.000000,latest_outcome,q_learning,pt_value_func
1.000000,8.000000,122.758438,0.021385,0.087173,0.010000,stateless,avg_tracking,tanh
1.000000,9.000000,5.557440,0.032963,0.009788,0.010000,stateless,avg_tracking,identity
1.000000,10.000000,125.498276,1.000000,0.002434,0.001000,stateless,avg_tracking,identity
1.000000,11.000000,60.749143,1.000000,0.000171,0.994502,full_history,q_learning,identity
1.000000,12.000000,114.168036,1.000000,0.003998,0.999814,full_history,q_learning,tanh
2.000000,1.000000,80.679174,0.022098,0.003993,0.010000,stateless,avg_tracking,identity
2.000000,2.000000,79.448873,0.225299,0.000488,0.965192,full_history,q_learning,identity
2.000000,3.000000,87.290003,0.132443,0.001299,0.792240,full_history,q_learning,identity
2.000000,4.000000,92.404972,0.730416,0.000477,1.000000,latest_outcome,q_learning,pt_value_func
2.000000,5.000000,21.776101,0.092440,0.003304,0.399895,full_history,q_learning,identity
2.000000,6.000000,48.324466,0.000825,0.150437,1.000000,full_history,q_learning,identity
2.000000,7.000000,82.101326,0.020360,0.003627,0.001000,stateless,avg_tracking,identity
2.000000,8.000000,36.862906,0.032397,0.004020,0.001000,stateless,avg_tracking,identity
2.000000,9.000000,39.634730,0.018380,0.005741,0.300000,stateless,avg_tracking,identity
2.000000,10.000000,88.942192,0.029476,0.004192,0.300000,stateless,avg_tracking,identity
2.000000,11.000000,59.640314,0.059201,0.003085,0.507334,full_history,q_learning,identity
2.000000,12.000000,63.226071,0.047202,0.003473,0.010000,stateless,avg_tracking,identity
