0,1,0.00876775,0.46,0.41,0.7,0.003,0.03,latest_outcome,q_learning,pt_value_func
0,1,0.0073735,0.36,0.38,0.7,0.003,0,latest_outcome,avg_tracking,pt_value_func
0,1,0.00850375,0.4,0.47,0.7,0.003,0.003,full_history,q_learning,pt_value_func
0,1,0.017011,0.52,0.48,0.7,0.003,0,full_history,avg_tracking,identity
0,1,0.018487,0.47,0.48,0.7,0.003,0.003,latest_outcome,q_learning,identity
0,1,0.00837475,0.37,0.45,0.7,0.003,0,full_history,avg_tracking,pt_value_func
0,1,0.0175035,0.59,0.46,0.7,0.003,0.01,full_history,q_learning,identity
0,1,0.01766775,0.34,0.47,0.7,0.003,0,latest_outcome,avg_tracking,identity
0,2,0.012287,0.37,0.34,0.1,0.01,0.0001,latest_outcome,q_learning,pt_value_func
0,2,0.0215855,0.44,0.43,0.7,0.003,0,latest_outcome,avg_tracking,pt_value_func
0,2,0.02152075,0.43,0.34,0.7,0.003,0.0003,full_history,q_learning,pt_value_func
0,2,0.033954,0.43,0.39,0.7,0.003,0,full_history,avg_tracking,identity
0,2,0.03118275,0.29,0.35,0.5,0.01,0.003,latest_outcome,q_learning,identity
0,2,0.021637,0.38,0.42,0.7,0.003,0,full_history,avg_tracking,pt_value_func
0,2,0.03268275,0.47,0.37,0.7,0.003,0.001,full_history,q_learning,identity
0,2,0.0294385,0.43,0.18,0.5,0.01,0,latest_outcome,avg_tracking,identity
0,3,0.0525835,0.45,0.53,0.0001,0.003,0.03,latest_outcome,q_learning,pt_value_func
0,3,0.052004,0.51,0.43,0.0001,0.0001,0,latest_outcome,avg_tracking,pt_value_func
0,3,0.0528955,0.5,0.44,0.001,0.001,0.003,full_history,q_learning,pt_value_func
0,3,0.01385325,0.73,0.9,0.01,0.03,0,full_history,avg_tracking,identity
0,3,0.0092263,0.67,0.85,0.003,0.1,0.03,latest_outcome,q_learning,identity
0,3,0.05208625,0.53,0.47,0.0001,0.0003,0,full_history,avg_tracking,pt_value_func
0,3,0.01419425,0.54,0.74,0.0003,0.5,0.0001,full_history,q_learning,identity
0,3,0.01431025,0.67,0.83,0.003,0.1,0,latest_outcome,avg_tracking,identity
0,4,0.01611575,0.11,0.02,0.5,0.03,0.0003,latest_outcome,q_learning,pt_value_func
0,4,0.01600675,0.13,0.06,0.7,0.01,0,latest_outcome,avg_tracking,pt_value_func
0,4,0.01549125,0.1,0,0.7,0.01,0.01,full_history,q_learning,pt_value_func
0,4,0.01755375,0.06,0,0.7,0.03,0,full_history,avg_tracking,identity
0,4,0.01676675,0.12,0,0.7,0.03,0.03,latest_outcome,q_learning,identity
0,4,0.008166,0.16,0.06,0.7,0.01,0,full_history,avg_tracking,pt_value_func
0,4,0.018081,0.12,0,0.7,0.03,0.001,full_history,q_learning,identity
0,4,0.0169435,0.14,0.07,0.7,0.03,0,latest_outcome,avg_tracking,identity
0,5,0.00901625,0.19,0.31,0.5,0.01,0.1,latest_outcome,q_learning,pt_value_func
0,5,0.01172675,0.28,0.08,0.5,0.01,0,latest_outcome,avg_tracking,pt_value_func
0,5,0.01241775,0.45,0.12,0.5,0.01,0.03,full_history,q_learning,pt_value_func
0,5,0.01498175,0.27,0.24,0.7,0.01,0,full_history,avg_tracking,identity
0,5,0.0133985,0.34,0.13,0.7,0.01,0.001,latest_outcome,q_learning,identity
0,5,0.0118945,0.35,0.28,0.5,0.01,0,full_history,avg_tracking,pt_value_func
0,5,0.01633675,0.19,0.01,0.7,0.01,0.001,full_history,q_learning,identity
0,5,0.013788,0.07,0.1,0.7,0.01,0,latest_outcome,avg_tracking,identity
0,6,0.0065245,0.54,0.46,0.5,0.0003,0.003,latest_outcome,q_learning,pt_value_func
0,6,0.00647875,0.45,0.51,0.1,0.0003,0,latest_outcome,avg_tracking,pt_value_func
0,6,0.00632125,0.55,0.5,0.0003,0.0003,0.03,full_history,q_learning,pt_value_func
0,6,0.006159,0.45,0.47,0.5,0.0003,0,full_history,avg_tracking,identity
0,6,0.006103,0.58,0.45,0.0003,0.1,0.0001,latest_outcome,q_learning,identity
0,6,0.006458,0.44,0.48,0.0003,0.0001,0,full_history,avg_tracking,pt_value_func
0,6,0.006183,0.48,0.47,0.0001,0.1,0.003,full_history,q_learning,identity
0,6,0.00495575,0.5,0.59,0.003,0.01,0,latest_outcome,avg_tracking,identity
0,7,0.01312325,0.1,0,0.5,0.03,0.7,latest_outcome,q_learning,pt_value_func
0,7,0.01312175,0.02,0,0.5,0.03,0,latest_outcome,avg_tracking,pt_value_func
0,7,0.0099145,0.23,0.21,0.7,0.01,0.003,full_history,q_learning,pt_value_func
0,7,0.0148255,0.05,0,0.7,0.03,0,full_history,avg_tracking,identity
0,7,0.01322625,0.08,0,0.7,0.03,0.0001,latest_outcome,q_learning,identity
0,7,0.01329575,0.05,0.07,0.7,0.01,0,full_history,avg_tracking,pt_value_func
